,material_id,formula,bandgap,a,b,c,volume,density,structure
98,mp-36903,KNO3,2.976499999999999,5.456724,4.64109,7.040071938820867,172.7027645944071,1.944216862852343,"Full Formula (K2 N2 O6)
Reduced Formula: KNO3
abc   :   5.456724   4.641090   7.040072
angles:  75.617121  90.000000  90.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.25      0.222432  0.235898        -0
  1  K     0.75      0.777568  0.764102        -0
  2  N     0.25      0.183012  0.772374         0
  3  N     0.75      0.816988  0.227626         0
  4  O     0.951496  0.733591  0.16907         -0
  5  O     0.548504  0.733591  0.16907         -0
  6  O     0.75      0.990134  0.342288        -0
  7  O     0.25      0.009866  0.657712        -0
  8  O     0.048504  0.266409  0.83093         -0
  9  O     0.451496  0.266409  0.83093         -0"
99,mp-550781,SrCoO3,0.0,4.924415325429912,5.5205153077339615,9.69211594595076,262.5970297133935,4.921002986387556,"Full Formula (Sr4 Co4 O12)
Reduced Formula: SrCoO3
abc   :   4.924415   5.520515   9.692116
angles:  89.962293  94.700257  89.994338
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0.528385  0.249896  0.651143     0
  1  Sr    0.471185  0.750131  0.349154    -0
  2  Sr    0.019728  0.749934  0.651664     0.001
  3  Sr    0.979652  0.250104  0.347919     0
  4  Co    0.500151  0.00014   0.999995     0.482
  5  Co    0.002487  0.249669  0.996968     0.49
  6  Co    0.500009  0.499331  0.999992     0.501
  7  Co    0.998059  0.750827  0.003138     0.504
  8  O     0.185972  0.000889  0.103123     0.02
  9  O     0.680953  0.749629  0.10133      0.036
 10  O     0.690943  0.249678  0.098674     0.022
 11  O     0.486098  0.250138  0.394127     0.021
 12  O     0.814831  0.501167  0.897614     0.019
 13  O     0.310431  0.749914  0.9015       0.022
 14  O     0.185074  0.499218  0.102606     0.019
 15  O     0.513629  0.749935  0.606635     0.034
 16  O     0.814053  0.999484  0.896989     0.02
 17  O     0.319314  0.249879  0.898158     0.036
 18  O     0.019974  0.249984  0.605199     0.021
 19  O     0.979071  0.750053  0.394072     0.004"
100,mp-561489,AgTeO3,1.1676,5.461745683913237,6.918137290444788,7.399801560000014,274.18003351321124,6.867123404093996,"Full Formula (Ag4 Te4 O12)
Reduced Formula: AgTeO3
abc   :   5.461746   6.918137   7.399802
angles:  90.000001  89.999993 101.302165
pbc   :       True       True       True
Sites (20)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Ag    3e-06     -0         0.499996        -0
  1  Ag    3e-06     -0         4e-06           -0
  2  Ag    0.568881   0.820739  0.75             0
  3  Ag    0.431125   0.17926   0.25             0
  4  Te    0.518598   0.682502  0.25             0
  5  Te    0.481412   0.317499  0.75            -0
  6  Te    1e-06      0.500001  1e-06           -0
  7  Te    1e-06      0.500001  0.499999        -0
  8  O     0.229499   0.32499   0.487456         0
  9  O     0.738762   0.276219  0.93578          0
 10  O     0.661883   0.947446  0.25            -0
 11  O     0.898577   0.437803  0.25            -0
 12  O     0.229499   0.32499   0.012543         0
 13  O     0.101412   0.562203  0.75            -0
 14  O     0.738762   0.276219  0.56422         -0
 15  O     0.261232   0.723783  0.064223        -0
 16  O     0.770491   0.675006  0.987465         0
 17  O     0.770491   0.675006  0.512535        -0
 18  O     0.261232   0.723783  0.435777         0
 19  O     0.338137   0.052551  0.75             0"
101,mp-7492,LaBO3,4.002199999999999,4.179424058117819,5.08865142,6.314355324841071,127.94431487087009,5.132122265944872,"Full Formula (La2 B2 O6)
Reduced Formula: LaBO3
abc   :   4.179424   5.088651   6.314355
angles:  90.000000 107.685844  90.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  La    0.620661  0.25      0.775603         0
  1  La    0.379339  0.75      0.224397         0
  2  B     0.996913  0.25      0.253271        -0
  3  B     0.003087  0.75      0.746729        -0
  4  O     0.841263  0.016962  0.172204        -0
  5  O     0.158737  0.516962  0.827796        -0
  6  O     0.67323   0.75      0.616428        -0
  7  O     0.32677   0.25      0.383572        -0
  8  O     0.158737  0.983038  0.827796        -0
  9  O     0.841263  0.483038  0.172204        -0"
102,mp-755605,TbCO3,4.055400000000001,4.891936999999999,5.319011,8.068755157989676,209.9506627673306,6.926367754212036,"Full Formula (Tb4 C4 O12)
Reduced Formula: TbCO3
abc   :   4.891937   5.319011   8.068755
angles:  89.875144  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Tb    0.25      0.243341  0.90002         -0
  1  Tb    0.75      0.250259  0.43261          0
  2  Tb    0.25      0.749741  0.56739          0
  3  Tb    0.75      0.756659  0.09998         -0
  4  C     0.25      0.193111  0.251994         0
  5  C     0.75      0.508493  0.754892         0
  6  C     0.25      0.491507  0.245108         0
  7  C     0.75      0.806889  0.748006         0
  8  O     0.48588   0.112418  0.173032        -0
  9  O     0.01412   0.112418  0.173032        -0
 10  O     0.25      0.124012  0.421866        -0
 11  O     0.75      0.422493  0.916877         0
 12  O     0.515887  0.418004  0.672023        -0
 13  O     0.984113  0.418004  0.672023        -0
 14  O     0.015887  0.581996  0.327977        -0
 15  O     0.484113  0.581996  0.327977        -0
 16  O     0.25      0.577507  0.083123         0
 17  O     0.75      0.875988  0.578134        -0
 18  O     0.98588   0.887582  0.826968        -0
 19  O     0.51412   0.887582  0.826968        -0"
103,mp-768307,BaSO3,4.4264,5.572643,4.716658,6.797828427639595,171.06198078454176,4.220516074236972,"Full Formula (Ba2 S2 O6)
Reduced Formula: BaSO3
abc   :   5.572643   4.716658   6.797828
angles:  73.213457  90.000000  90.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.25      0.655378  0.726069        -0
  1  Ba    0.75      0.344622  0.273931        -0
  2  S     0.25      0.926503  0.1762           0
  3  S     0.75      0.073497  0.8238           0
  4  O     0.75      0.731301  0.870854         0
  5  O     0.469282  0.823201  0.318883         0
  6  O     0.030718  0.823201  0.318883         0
  7  O     0.969282  0.176799  0.681117         0
  8  O     0.530718  0.176799  0.681117         0
  9  O     0.25      0.268699  0.129146         0"
104,mp-779389,CsClO3,5.5682,6.150975,5.212698,7.843003735704835,236.14650286890378,3.042760899983975,"Full Formula (Cs2 Cl2 O6)
Reduced Formula: CsClO3
abc   :   6.150975   5.212698   7.843004
angles:  69.894012  90.000000  90.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.641528  0.712544        -0
  1  Cs    0.25      0.358472  0.287456        -0
  2  Cl    0.75      0.870703  0.1776           0
  3  Cl    0.25      0.129297  0.8224           0
  4  O     0.947131  0.855791  0.29498         -0
  5  O     0.552869  0.855791  0.29498         -0
  6  O     0.25      0.383856  0.872436        -0
  7  O     0.75      0.616144  0.127564        -0
  8  O     0.447131  0.144209  0.70502         -0
  9  O     0.052869  0.144209  0.70502         -0"
105,mp-756246,NdZrO3,0.0509,7.617524479277108,7.617524479277108,7.617524479277108,310.4431765214905,6.064921553203231,"Full Formula (Nd4 Zr4 O12)
Reduced Formula: NdZrO3
abc   :   7.617524   7.617524   7.617524
angles: 120.440740 120.440740  89.238297
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nd    0.625293  0.866348  0.758945        -0
  1  Nd    0.133652  0.374707  0.241055        -0
  2  Nd    0.133652  0.892598  0.758945        -0
  3  Nd    0.107402  0.866348  0.241055        -0
  4  Zr    0.629559  0.374504  0.744945        -0
  5  Zr    0.115386  0.370441  0.744945        -0
  6  Zr    0.625496  0.370441  0.255055        -0
  7  Zr    0.629559  0.884614  0.255055        -0
  8  O     0.971377  0.471377  0.942754         0
  9  O     0.292508  0.707492  0                0
 10  O     0.284407  0.284407  0                0
 11  O     0         0         0                0
 12  O     0.715593  0.715593  0                0
 13  O     0.707492  0.707492  0.414984         0
 14  O     0.528623  0.471377  0.5              0
 15  O     0.707492  0.292508  0                0
 16  O     0.528623  0.028623  0.057246         0
 17  O     0.25      0.75      0.5              0
 18  O     0.971377  0.028623  0.5              0
 19  O     0.292508  0.292508  0.585016         0"
106,mp-1080184,LaIO3,0.7893000000000001,10.838552350985301,10.838552350985301,4.48483418737527,196.10727813149074,5.314343056025576,"Full Formula (La2 I2 O6)
Reduced Formula: LaIO3
abc   :  10.838552  10.838552   4.484834
angles:  87.821261  87.821261  21.870109
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  La    0.304206  0.304206  0.733685         0
  1  La    0.695794  0.695794  0.266315         0
  2  I     0.914564  0.914564  0.124952        -0
  3  I     0.085436  0.085436  0.875048        -0
  4  O     0.596823  0.596823  0.944549        -0
  5  O     0.403177  0.403177  0.055451        -0
  6  O     0.12253   0.12253   0.483522        -0
  7  O     0.87747   0.87747   0.516478        -0
  8  O     0.255846  0.255846  0.242985        -0
  9  O     0.744154  0.744154  0.757015        -0"
107,mp-1176521,LiVO3,0.00019999999999900002,5.106291119772354,5.106291119772354,4.978615320478677,104.89827015989523,3.35218185163503,"Full Formula (Li2 V2 O6)
Reduced Formula: LiVO3
abc   :   5.106291   5.106291   4.978615
angles:  83.464251  83.464251 123.632254
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.150022  0.849978  0               -0
  1  Li    0.849978  0.150022  0               -0
  2  V     0.341526  0.658474  0.5              0
  3  V     0.658474  0.341526  0.5              0
  4  O     0.699698  0.699698  0.288134        -0
  5  O     0.300302  0.300302  0.711866        -0
  6  O     0.455291  0.055788  0.273161         0
  7  O     0.944212  0.544709  0.726839         0
  8  O     0.544709  0.944212  0.726839         0
  9  O     0.055788  0.455291  0.273161         0"
108,mp-1181286,MnCoO3,0.0,14.756352520886757,7.27630866803182,7.396503159806058,105.46988977428495,5.097009760489947,"Full Formula (Mn2 Co2 O6)
Reduced Formula: MnCoO3
abc   :  14.756353   7.276309   7.396503
angles: 134.735778 152.566321  22.510372
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.667965  0.812545  0.969938     3.522
  1  Mn    0.332035  0.187455  0.030062     3.522
  2  Co    0.287853  0.765643  0.998688     2.535
  3  Co    0.712147  0.234357  0.001312     2.535
  4  O     0.75749   0.960049  0.683171    -0.083
  5  O     0.388113  0.386878  0.703019     0.019
  6  O     0.089554  0.624414  0.669743    -0.094
  7  O     0.24251   0.039951  0.316829    -0.083
  8  O     0.611887  0.613122  0.296981     0.019
  9  O     0.910446  0.375586  0.330257    -0.094"
109,mp-1180705,MnNiO3,0.0,12.173561884971217,5.722280139789208,6.112098170257657,113.16751063504739,4.743275492004497,"Full Formula (Mn2 Ni2 O6)
Reduced Formula: MnNiO3
abc   :  12.173562   5.722280   6.112098
angles: 117.177366 144.615859  35.547100
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.665749  0.652685  0.81991      3.61
  1  Mn    0.334251  0.347315  0.18009      3.61
  2  Ni    0.009119  0.230827  0.747941     1.668
  3  Ni    0.990881  0.769173  0.252059     1.668
  4  O     0.855768  0.817189  0.735159    -0.056
  5  O     0.488722  0.218549  0.689896    -0.155
  6  O     0.151036  0.685222  0.773831    -0.145
  7  O     0.144232  0.182811  0.264841    -0.056
  8  O     0.511278  0.781451  0.310104    -0.155
  9  O     0.848964  0.314778  0.226169    -0.145"
110,mp-1193035,FeBiO3,1.6433,5.611531675446375,7.9447849999999995,9.81426749185842,379.3144417492893,8.216757680391034,"Full Formula (Fe6 Bi6 O18)
Reduced Formula: FeBiO3
abc   :   5.611532   7.944785   9.814267
angles: 113.875897 106.912106  90.000000
pbc   :       True       True       True
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Fe    0         0         0.5          4.377
  1  Fe    0         0.5       0.5          4.377
  2  Fe    0.674882  0.170158  0.833342     4.361
  3  Fe    0.674882  0.663184  0.833342     4.361
  4  Fe    0.325118  0.829842  0.166658     4.361
  5  Fe    0.325118  0.336816  0.166658     4.361
  6  Bi    0.46819   0.24893   0.497861     0.023
  7  Bi    0.53181   0.75107   0.502139     0.023
  8  Bi    0.215326  0.417404  0.834807     0.01
  9  Bi    0.784674  0.582596  0.165193     0.01
 10  Bi    0.204975  0.915051  0.830102     0.02
 11  Bi    0.795025  0.084949  0.169898     0.02
 12  O     0.580042  0.384325  0.76865      0.16
 13  O     0.419958  0.615675  0.23135      0.16
 14  O     0         0.287424  0            0.24
 15  O     0         0.712576  0            0.24
 16  O     0.764412  0.049346  0.635969     0.192
 17  O     0.764412  0.586623  0.635969     0.192
 18  O     0.235588  0.950654  0.364031     0.192
 19  O     0.235588  0.413377  0.364031     0.192
 20  O     0.70702   0.941895  0.303328     0.156
 21  O     0.70702   0.361433  0.303328     0.156
 22  O     0.29298   0.058105  0.696672     0.156
 23  O     0.29298   0.638567  0.696672     0.156
 24  O     0.5       0.320468  0            0.142
 25  O     0.5       0.679532  0            0.142
 26  O     0.631847  0.943163  0.886326     0.148
 27  O     0.368153  0.056837  0.113674     0.148
 28  O     0.082048  0.268988  0.537976     0.165
 29  O     0.917952  0.731012  0.462024     0.165"
111,mp-1223439,KPO3,3.3136,8.684697748613535,8.684697748613535,4.192009004959914,201.794081320203,1.943171785535104,"Full Formula (K2 P2 O6)
Reduced Formula: KPO3
abc   :   8.684698   8.684698   4.192009
angles:  77.008476  77.008476  41.106412
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.871468  0.871468  0.3127          -0
  1  K     0.128532  0.128532  0.6873          -0
  2  P     0.372317  0.372317  0.713731        -0
  3  P     0.627683  0.627683  0.286269        -0
  4  O     0.620927  0.193094  0.795503         0
  5  O     0.806906  0.379073  0.204497         0
  6  O     0.379073  0.806906  0.204497         0
  7  O     0.193094  0.620927  0.795503         0
  8  O     0.303526  0.303526  0.531971        -0
  9  O     0.696474  0.696474  0.468029        -0"
112,mp-1283250,BaCoO3,1.1424,5.726482657571924,5.722637803283901,9.70762786877608,275.39434449527283,5.891197337198422,"Full Formula (Ba4 Co4 O12)
Reduced Formula: BaCoO3
abc   :   5.726483   5.722638   9.707628
angles:  89.809458  89.714055  59.961792
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.333539  0.33343   0.499682     0.001
  1  Ba    0.332833  0.333629  8.9e-05     -0.002
  2  Ba    0.666597  0.666702  0.249762     0.008
  3  Ba    0.666719  0.666273  0.750161    -0.008
  4  Co    0.000735  0.999295  0.625008    -0.98
  5  Co    0.998358  0.000811  0.875154    -0.958
  6  Co    0.99927   0.000792  0.125264     1.016
  7  Co    0.001611  0.998943  0.374604     0.957
  8  O     0.854155  0.853564  0.494977     0.071
  9  O     0.853755  0.853895  0.994971    -0.069
 10  O     0.707303  0.146139  0.247064    -0
 11  O     0.706695  0.14667   0.748995     0.014
 12  O     0.293986  0.852985  0.501184    -0.011
 13  O     0.291595  0.85471   0.002692     0.028
 14  O     0.854502  0.292274  0.503377    -0.052
 15  O     0.851891  0.295739  0.003005     0.017
 16  O     0.148342  0.704414  0.247531    -0.019
 17  O     0.146018  0.706895  0.746188    -0.009
 18  O     0.145605  0.147101  0.255152     0.026
 19  O     0.146484  0.145742  0.755141    -0.018"
113,mp-1273769,LaMnO3,0.0,6.847261828936513,6.8473189539814046,6.874678699876744,248.53597536865314,6.463251287389984,"Full Formula (La4 Mn4 O12)
Reduced Formula: LaMnO3
abc   :   6.847262   6.847319   6.874679
angles:  70.428320  69.536763 108.220045
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  La    0.999872  0.499818  9.6e-05      0.02
  1  La    0.500008  6.2e-05   6.5e-05      0.02
  2  La    0.000154  0.999984  0.499936     0.02
  3  La    0.499995  0.499921  0.499983     0.02
  4  Mn    0.500101  0.000115  0.500071     3.867
  5  Mn    0.500042  0.499972  0.999924     3.366
  6  Mn    0.999801  0.500011  0.499972     4.364
  7  Mn    0.999977  1.4e-05   0.999964     4
  8  O     0.260678  0.760755  0.500024    -0.005
  9  O     0.739294  0.239372  0.500008    -0.005
 10  O     0.738613  0.738539  2e-06        0.004
 11  O     0.261447  0.261387  1e-06        0.004
 12  O     0.435641  0.737241  0.827143    -0.004
 13  O     0.949063  0.242697  0.808186    -0.025
 14  O     0.743659  0.942411  0.31404     -0.02
 15  O     0.263157  0.43769   0.29909     -0.009
 16  O     0.564361  0.262798  0.172849    -0.004
 17  O     0.050869  0.757247  0.191838    -0.025
 18  O     0.256476  0.05771   0.685926    -0.02
 19  O     0.736794  0.562257  0.700883    -0.009"
114,mp-20461,BaPbO3,0.19340000000000002,6.150366445526722,6.150366445526722,6.131107946330908,165.49154870311418,7.8771808510208565,"Full Formula (Ba2 Pb2 O6)
Reduced Formula: BaPbO3
abc   :   6.150366   6.150366   6.131108
angles:  60.233741  60.233741  89.750355
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.256494  0.256494  0.994583         0
  1  Ba    0.743506  0.743506  0.005417         0
  2  Pb    0.5       0         0.5             -0
  3  Pb    0         0.5       0.5             -0
  4  O     0.81957   0.81957   0.43897          0
  5  O     0.18043   0.18043   0.56103          0
  6  O     0.28757   0.71243   0                0
  7  O     0.71243   0.28757   0                0
  8  O     0.293127  0.706873  0.5              0
  9  O     0.706873  0.293127  0.5              0"
115,mp-2234285,TiMnO3,1.3274,10.438015868307826,3.2978989265119996,6.7463694835516534,113.83843812847203,4.399474971888604,"Full Formula (Ti2 Mn2 O6)
Reduced Formula: TiMnO3
abc   :  10.438016   3.297899   6.746369
angles: 118.706692 145.617882  62.135218
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.257757  0.301022  0.683811     0.13
  1  Ti    0.742243  0.698978  0.316189     0.13
  2  Mn    0.781455  0.730713  0.895777     4.539
  3  Mn    0.218545  0.269287  0.104223     4.539
  4  O     0.200342  0.628742  0.422388     0.016
  5  O     0.428506  0.919516  0.066262     0.019
  6  O     0.891956  0.366394  0.200501     0.039
  7  O     0.799658  0.371258  0.577612     0.016
  8  O     0.571494  0.080484  0.933738     0.019
  9  O     0.108044  0.633606  0.799499     0.039"
116,mp-17272,NbCuO3,0.9590000000000001,6.4505865841549905,6.4505865841549905,6.75406624096087,279.1947379777856,4.863962376053679,"Full Formula (Nb4 Cu4 O12)
Reduced Formula: NbCuO3
abc   :   6.450587   6.450587   6.754066
angles:  90.783380  90.783380  83.519918
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nb    0.202169  0.797831  0               -0
  1  Nb    0.797831  0.202169  0               -0
  2  Nb    0.747454  0.747454  0.764971         0
  3  Nb    0.252546  0.252546  0.235029         0
  4  Cu    0.152844  0.847156  0.5             -0
  5  Cu    0.847156  0.152844  0.5             -0
  6  Cu    0.217436  0.217436  0.708532         0
  7  Cu    0.782564  0.782564  0.291468         0
  8  O     0.318945  0.318945  0.488661        -0
  9  O     0.681055  0.681055  0.511339        -0
 10  O     0.128001  0.128001  0.944566        -0
 11  O     0.871999  0.871999  0.055434        -0
 12  O     0.067691  0.739097  0.735401        -0
 13  O     0.260903  0.932309  0.264599        -0
 14  O     0.932309  0.260903  0.264599        -0
 15  O     0.739097  0.067691  0.735401        -0
 16  O     0.792785  0.469515  0.889227         0
 17  O     0.530485  0.207215  0.110773         0
 18  O     0.207215  0.530485  0.110773         0
 19  O     0.469515  0.792785  0.889227         0"
117,mp-22942,BaBiO3,0.0,6.1683626341155815,6.168135863723597,6.189354802276848,167.31160052336443,7.826831503984306,"Full Formula (Ba2 Bi2 O6)
Reduced Formula: BaBiO3
abc   :   6.168363   6.168136   6.189355
angles:  60.528991  60.112130  59.998784
pbc   :       True       True       True
Sites (10)
  #  SP            a         b         c    magmom
---  ----  ---------  --------  --------  --------
  0  Ba     0.750855  0.754887  0.743404         0
  1  Ba     0.249145  0.245113  0.256596         0
  2  Bi    -0         0         0               -0
  3  Bi     0.5       0.5       0.5              0
  4  O      0.780511  0.222667  0.702704         0
  5  O      0.705882  0.777333  0.297296         0
  6  O      0.219489  0.777333  0.297296         0
  7  O      0.294118  0.222667  0.702704         0
  8  O      0.740879  0.327567  0.190675        -0
  9  O      0.259121  0.672433  0.809325        -0"
118,mp-2647164,MgCO3,4.8023,9.525298168162557,7.142288,8.243413120815674,546.6588860031457,3.073357706338463,"Full Formula (Mg12 C12 O36)
Reduced Formula: MgCO3
abc   :   9.525298   7.142288   8.243413
angles:  90.000000 102.902777  90.000000
pbc   :       True       True       True
Sites (60)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.526896  0         0.700159         0
  1  Mg    0.473104  0         0.299841         0
  2  Mg    0.026896  0.5       0.700159         0
  3  Mg    0.973104  0.5       0.299841         0
  4  Mg    0.158192  0         0.345829        -0
  5  Mg    0.841808  0         0.654171        -0
  6  Mg    0.658192  0.5       0.345829        -0
  7  Mg    0.341808  0.5       0.654171        -0
  8  Mg    0         0.229983  0               -0
  9  Mg    0         0.770017  0               -0
 10  Mg    0.5       0.729983  0               -0
 11  Mg    0.5       0.270017  0               -0
 12  C     0.134625  0.175668  0.700928        -0
 13  C     0.865375  0.175668  0.299072        -0
 14  C     0.865375  0.824332  0.299072        -0
 15  C     0.134625  0.824332  0.700928        -0
 16  C     0.634625  0.675668  0.700928        -0
 17  C     0.365375  0.675668  0.299072        -0
 18  C     0.365375  0.324332  0.299072        -0
 19  C     0.634625  0.324332  0.700928        -0
 20  C     0.251033  0         0.956752         0
 21  C     0.748967  0         0.043248         0
 22  C     0.751033  0.5       0.956752         0
 23  C     0.248967  0.5       0.043248         0
 24  O     0.248876  0.160928  0.84652          0
 25  O     0.751124  0.160928  0.15348          0
 26  O     0.751124  0.839072  0.15348          0
 27  O     0.248876  0.839072  0.84652          0
 28  O     0.748876  0.660928  0.84652          0
 29  O     0.251124  0.660928  0.15348          0
 30  O     0.251124  0.339072  0.15348          0
 31  O     0.748876  0.339072  0.84652          0
 32  O     0.33625   0.178214  0.387774         0
 33  O     0.66375   0.178214  0.612226         0
 34  O     0.66375   0.821786  0.612226         0
 35  O     0.33625   0.821786  0.387774         0
 36  O     0.83625   0.678214  0.387774         0
 37  O     0.16375   0.678214  0.612226         0
 38  O     0.16375   0.321786  0.612226         0
 39  O     0.83625   0.321786  0.387774         0
 40  O     0.999496  0.200169  0.258973         0
 41  O     0.000504  0.200169  0.741027         0
 42  O     0.000504  0.799831  0.741027         0
 43  O     0.999496  0.799831  0.258973         0
 44  O     0.499496  0.700169  0.258973         0
 45  O     0.500504  0.700169  0.741027         0
 46  O     0.500504  0.299831  0.741027         0
 47  O     0.499496  0.299831  0.258973         0
 48  O     0.141254  0         0.034871         0
 49  O     0.858746  0         0.965129         0
 50  O     0.641254  0.5       0.034871         0
 51  O     0.358746  0.5       0.965129         0
 52  O     0.386137  0         0.053592         0
 53  O     0.613863  0         0.946408         0
 54  O     0.886137  0.5       0.053592         0
 55  O     0.113863  0.5       0.946408         0
 56  O     0.137609  0         0.605322         0
 57  O     0.862391  0         0.394678         0
 58  O     0.637609  0.5       0.605322         0
 59  O     0.362391  0.5       0.394678         0"
119,mp-33746,SrCO3,4.2823,4.371562498240761,4.371562498240761,8.370437803504068,140.84579421162286,3.4810206038648612,"Full Formula (Sr2 C2 O6)
Reduced Formula: SrCO3
abc   :   4.371562   4.371562   8.370438
angles:  71.763042  71.763042  72.898913
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0.5       0.5       0.5             -0
  1  Sr    0.5       0.5       0               -0
  2  C     0.9656    0.9656    0.232423         0
  3  C     0.0344    0.0344    0.767577         0
  4  O     0.902764  0.336153  0.696268        -0
  5  O     0.874036  0.874036  0.910318        -0
  6  O     0.336153  0.902764  0.696268        -0
  7  O     0.663847  0.097236  0.303732        -0
  8  O     0.097236  0.663847  0.303732        -0
  9  O     0.125964  0.125964  0.089682        -0"
120,mp-546684,PdSeO3,0.8236000000000001,4.94391529548585,4.943776336062079,7.046745114773886,151.68456217720995,5.109730520104486,"Full Formula (Pd2 Se2 O6)
Reduced Formula: PdSeO3
abc   :   4.943915   4.943776   7.046745
angles: 109.441376 109.447824  90.674316
pbc   :       True       True       True
Sites (10)
  #  SP           a          b          c    magmom
---  ----  --------  ---------  ---------  --------
  0  Pd    0.500002  -1e-05     -5e-06            0
  1  Pd    6e-06      0.499984   3e-06           -0
  2  Se    0.334003   0.334035   0.64712         -0
  3  Se    0.665988   0.665992   0.352885        -0
  4  O     0.958955   0.570422   0.28646         -0
  5  O     0.570446   0.958949   0.28645          0
  6  O     0.390995   0.390973   0.134516         0
  7  O     0.041038   0.429576   0.713555         0
  8  O     0.609009   0.609011   0.865477        -0
  9  O     0.429556   0.041068   0.713537         0"
121,mp-542897,BaIrO3,0.0,5.832748880505095,5.832748880505095,14.974346833486765,427.2163393665766,8.804769592656054,"Full Formula (Ba6 Ir6 O18)
Reduced Formula: BaIrO3
abc   :   5.832749   5.832749  14.974347
angles:  78.408009  78.408009  59.543363
pbc   :       True       True       True
Sites (30)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Ba     0.230241  0.230241   0.249077     0.001
  1  Ba     0.769759  0.769759   0.750923     0.001
  2  Ba     0.633936  0.633936   0.074162     0.001
  3  Ba     0.366064  0.366064   0.925838     0.001
  4  Ba     0.85278   0.85278    0.423484     0.002
  5  Ba     0.14722   0.14722    0.576516     0.002
  6  Ir     0.923309  0.923309   0.174486     0.275
  7  Ir     0.076691  0.076691   0.825514     0.275
  8  Ir    -0         0         -0            0.041
  9  Ir     0.538202  0.538202   0.325708     0.306
 10  Ir     0.461798  0.461798   0.674292     0.306
 11  Ir     0.5       0.5        0.5          0.049
 12  O      0.716747  0.716747   0.230664     0.052
 13  O      0.283253  0.283253   0.769336     0.052
 14  O      0.706135  0.204202   0.261201     0.092
 15  O      0.795798  0.293865   0.738799     0.092
 16  O      0.293865  0.795798   0.738799     0.092
 17  O      0.204202  0.706135   0.261201     0.092
 18  O      0.115485  0.115485   0.095515     0.028
 19  O      0.884515  0.884515   0.904485     0.028
 20  O      0.646388  0.126643   0.083925     0.027
 21  O      0.873357  0.353612   0.916075     0.027
 22  O      0.353612  0.873357   0.916075     0.027
 23  O      0.126643  0.646388   0.083925     0.027
 24  O      0.370227  0.835447   0.406794     0.038
 25  O      0.164553  0.629773   0.593206     0.038
 26  O      0.629773  0.164553   0.593206     0.038
 27  O      0.835447  0.370227   0.406794     0.038
 28  O      0.358213  0.358213   0.422985     0.013
 29  O      0.641787  0.641787   0.577015     0.013"
